image_id,attack_type,original_pred,perturbed_pred,success
adv_noise_eNXXzefTPPsqbDU_0jz0hwpPCSuDL5aHwj6kGyXIIzg,noise,0,0,False
adv_boundary_eNXXzefTPPsqbDU_0jz0hwpPCSuDL5aHwj6kGyXIIzg,boundary,0,1,True
adv_rotation_eNXXzefTPPsqbDU_0jz0hwpPCSuDL5aHwj6kGyXIIzg,rotation,0,0,False
adv_patch_eNXXzefTPPsqbDU_0jz0hwpPCSuDL5aHwj6kGyXIIzg,patch,0,0,False
adv_color_eNXXzefTPPsqbDU_0jz0hwpPCSuDL5aHwj6kGyXIIzg,color,0,0,False
adv_combined_eNXXzefTPPsqbDU_0jz0hwpPCSuDL5aHwj6kGyXIIzg,combined,0,0,False
adv_centroid_XU3jqAU2lAREmi0UpEO_7F4uk4Q-KRdgodbH-MQkfx8,centroid,0,0,False
adv_noise_XU3jqAU2lAREmi0UpEO_7F4uk4Q-KRdgodbH-MQkfx8,noise,0,0,False
adv_boundary_XU3jqAU2lAREmi0UpEO_7F4uk4Q-KRdgodbH-MQkfx8,boundary,0,1,True
adv_rotation_XU3jqAU2lAREmi0UpEO_7F4uk4Q-KRdgodbH-MQkfx8,rotation,0,0,False
adv_patch_XU3jqAU2lAREmi0UpEO_7F4uk4Q-KRdgodbH-MQkfx8,patch,0,0,False
adv_color_XU3jqAU2lAREmi0UpEO_7F4uk4Q-KRdgodbH-MQkfx8,color,0,0,False
adv_combined_XU3jqAU2lAREmi0UpEO_7F4uk4Q-KRdgodbH-MQkfx8,combined,0,0,False
adv_centroid_vGlch9XaqtGwCyRLUsjfxtx9Hj8vCSHEakmcpDPRsWA,centroid,1,1,False
adv_noise_vGlch9XaqtGwCyRLUsjfxtx9Hj8vCSHEakmcpDPRsWA,noise,1,1,False
adv_boundary_vGlch9XaqtGwCyRLUsjfxtx9Hj8vCSHEakmcpDPRsWA,boundary,1,0,True
adv_rotation_vGlch9XaqtGwCyRLUsjfxtx9Hj8vCSHEakmcpDPRsWA,rotation,1,1,False
adv_patch_vGlch9XaqtGwCyRLUsjfxtx9Hj8vCSHEakmcpDPRsWA,patch,1,1,False
adv_color_vGlch9XaqtGwCyRLUsjfxtx9Hj8vCSHEakmcpDPRsWA,color,1,1,False
adv_combined_vGlch9XaqtGwCyRLUsjfxtx9Hj8vCSHEakmcpDPRsWA,combined,1,1,False
adv_centroid_6PpfXtuhJ3DHKNY4CH-2q4p29DXGeO83nTkwuHAydZ0,centroid,0,0,False
adv_noise_6PpfXtuhJ3DHKNY4CH-2q4p29DXGeO83nTkwuHAydZ0,noise,0,0,False
adv_boundary_6PpfXtuhJ3DHKNY4CH-2q4p29DXGeO83nTkwuHAydZ0,boundary,0,1,True
adv_rotation_6PpfXtuhJ3DHKNY4CH-2q4p29DXGeO83nTkwuHAydZ0,rotation,0,0,False
adv_patch_6PpfXtuhJ3DHKNY4CH-2q4p29DXGeO83nTkwuHAydZ0,patch,0,0,False
adv_color_6PpfXtuhJ3DHKNY4CH-2q4p29DXGeO83nTkwuHAydZ0,color,0,0,False
adv_combined_6PpfXtuhJ3DHKNY4CH-2q4p29DXGeO83nTkwuHAydZ0,combined,0,0,False
adv_centroid_-aSdXglLNNLFTUK4iI9A-MysWLLYAkNtoMmfDckSzrY,centroid,0,0,False
adv_noise_-aSdXglLNNLFTUK4iI9A-MysWLLYAkNtoMmfDckSzrY,noise,0,0,False
adv_boundary_-aSdXglLNNLFTUK4iI9A-MysWLLYAkNtoMmfDckSzrY,boundary,0,1,True
adv_rotation_-aSdXglLNNLFTUK4iI9A-MysWLLYAkNtoMmfDckSzrY,rotation,0,0,False
adv_patch_-aSdXglLNNLFTUK4iI9A-MysWLLYAkNtoMmfDckSzrY,patch,0,0,False
adv_color_-aSdXglLNNLFTUK4iI9A-MysWLLYAkNtoMmfDckSzrY,color,0,0,False
adv_combined_-aSdXglLNNLFTUK4iI9A-MysWLLYAkNtoMmfDckSzrY,combined,0,0,False
adv_centroid_1_20dbee5b1c,centroid,0,0,False
adv_noise_1_20dbee5b1c,noise,0,0,False
adv_boundary_1_20dbee5b1c,boundary,0,1,True
adv_rotation_1_20dbee5b1c,rotation,0,0,False
adv_patch_1_20dbee5b1c,patch,0,0,False
adv_color_1_20dbee5b1c,color,0,0,False
adv_combined_1_20dbee5b1c,combined,0,0,False
adv_centroid_DNC,centroid,1,1,False
adv_noise_DNC,noise,1,1,False
adv_boundary_DNC,boundary,1,0,True
adv_rotation_DNC,rotation,1,1,False
adv_patch_DNC,patch,1,1,False
adv_color_DNC,color,1,1,False
adv_combined_DNC,combined,1,1,False
adv_centroid_DxAt-p0zwM2HW31OOYC2-SXGo7RqrN39OMB9nvVU9Xs,centroid,0,0,False
adv_noise_DxAt-p0zwM2HW31OOYC2-SXGo7RqrN39OMB9nvVU9Xs,noise,0,0,False
adv_boundary_DxAt-p0zwM2HW31OOYC2-SXGo7RqrN39OMB9nvVU9Xs,boundary,0,1,True
adv_rotation_DxAt-p0zwM2HW31OOYC2-SXGo7RqrN39OMB9nvVU9Xs,rotation,0,0,False
adv_patch_DxAt-p0zwM2HW31OOYC2-SXGo7RqrN39OMB9nvVU9Xs,patch,0,0,False
adv_color_DxAt-p0zwM2HW31OOYC2-SXGo7RqrN39OMB9nvVU9Xs,color,0,0,False
adv_combined_DxAt-p0zwM2HW31OOYC2-SXGo7RqrN39OMB9nvVU9Xs,combined,0,0,False
adv_centroid_BB3_UU2vZ_xhio6--AOImIAj20iaeX0ejgvvtYzNnW4,centroid,1,1,False
adv_noise_BB3_UU2vZ_xhio6--AOImIAj20iaeX0ejgvvtYzNnW4,noise,1,1,False
adv_boundary_BB3_UU2vZ_xhio6--AOImIAj20iaeX0ejgvvtYzNnW4,boundary,1,0,True
adv_rotation_BB3_UU2vZ_xhio6--AOImIAj20iaeX0ejgvvtYzNnW4,rotation,1,1,False
adv_patch_BB3_UU2vZ_xhio6--AOImIAj20iaeX0ejgvvtYzNnW4,patch,1,1,False
adv_color_BB3_UU2vZ_xhio6--AOImIAj20iaeX0ejgvvtYzNnW4,color,1,1,False
adv_combined_BB3_UU2vZ_xhio6--AOImIAj20iaeX0ejgvvtYzNnW4,combined,1,1,False
adv_centroid_O88PYtOuNHCtJm4sLt0rvkdnHGmPpblsydrS0Mbej7U,centroid,1,1,False
adv_noise_O88PYtOuNHCtJm4sLt0rvkdnHGmPpblsydrS0Mbej7U,noise,1,1,False
adv_boundary_O88PYtOuNHCtJm4sLt0rvkdnHGmPpblsydrS0Mbej7U,boundary,1,0,True
adv_rotation_O88PYtOuNHCtJm4sLt0rvkdnHGmPpblsydrS0Mbej7U,rotation,1,1,False
adv_patch_O88PYtOuNHCtJm4sLt0rvkdnHGmPpblsydrS0Mbej7U,patch,1,1,False
adv_color_O88PYtOuNHCtJm4sLt0rvkdnHGmPpblsydrS0Mbej7U,color,1,1,False
adv_combined_O88PYtOuNHCtJm4sLt0rvkdnHGmPpblsydrS0Mbej7U,combined,1,1,False
adv_centroid_hpPZDC8I0cZVAfxqcfyaGOHgYqYhCbsKGf_56QXvx6Y,centroid,0,0,False
adv_noise_hpPZDC8I0cZVAfxqcfyaGOHgYqYhCbsKGf_56QXvx6Y,noise,0,0,False
adv_boundary_hpPZDC8I0cZVAfxqcfyaGOHgYqYhCbsKGf_56QXvx6Y,boundary,0,1,True
adv_rotation_hpPZDC8I0cZVAfxqcfyaGOHgYqYhCbsKGf_56QXvx6Y,rotation,0,0,False
adv_patch_hpPZDC8I0cZVAfxqcfyaGOHgYqYhCbsKGf_56QXvx6Y,patch,0,0,False
adv_color_hpPZDC8I0cZVAfxqcfyaGOHgYqYhCbsKGf_56QXvx6Y,color,0,0,False
adv_combined_hpPZDC8I0cZVAfxqcfyaGOHgYqYhCbsKGf_56QXvx6Y,combined,0,0,False
adv_centroid_JIvHrUsETCPMrbof3ZpDgMKQd-aAy02xfz4YbY5rsg8,centroid,1,1,False
adv_noise_JIvHrUsETCPMrbof3ZpDgMKQd-aAy02xfz4YbY5rsg8,noise,1,1,False
adv_boundary_JIvHrUsETCPMrbof3ZpDgMKQd-aAy02xfz4YbY5rsg8,boundary,1,0,True
adv_rotation_JIvHrUsETCPMrbof3ZpDgMKQd-aAy02xfz4YbY5rsg8,rotation,1,1,False
adv_patch_JIvHrUsETCPMrbof3ZpDgMKQd-aAy02xfz4YbY5rsg8,patch,1,1,False
adv_color_JIvHrUsETCPMrbof3ZpDgMKQd-aAy02xfz4YbY5rsg8,color,1,1,False
adv_combined_JIvHrUsETCPMrbof3ZpDgMKQd-aAy02xfz4YbY5rsg8,combined,1,1,False
adv_centroid_Vd_P14Nie3jXkVj73HxHXQY-FpuKclsx27sLIyaDVtc,centroid,0,0,False
adv_noise_Vd_P14Nie3jXkVj73HxHXQY-FpuKclsx27sLIyaDVtc,noise,0,0,False
adv_boundary_Vd_P14Nie3jXkVj73HxHXQY-FpuKclsx27sLIyaDVtc,boundary,0,1,True
adv_rotation_Vd_P14Nie3jXkVj73HxHXQY-FpuKclsx27sLIyaDVtc,rotation,0,0,False
adv_patch_Vd_P14Nie3jXkVj73HxHXQY-FpuKclsx27sLIyaDVtc,patch,0,0,False
adv_color_Vd_P14Nie3jXkVj73HxHXQY-FpuKclsx27sLIyaDVtc,color,0,0,False
adv_combined_Vd_P14Nie3jXkVj73HxHXQY-FpuKclsx27sLIyaDVtc,combined,0,0,False
adv_centroid_kWHFyFxwD__rDYMN3E0vP8jKd8vY00Ohue4aEeO1dX8,centroid,0,0,False
adv_noise_kWHFyFxwD__rDYMN3E0vP8jKd8vY00Ohue4aEeO1dX8,noise,0,0,False
adv_boundary_kWHFyFxwD__rDYMN3E0vP8jKd8vY00Ohue4aEeO1dX8,boundary,0,1,True
adv_rotation_kWHFyFxwD__rDYMN3E0vP8jKd8vY00Ohue4aEeO1dX8,rotation,0,0,False
adv_patch_kWHFyFxwD__rDYMN3E0vP8jKd8vY00Ohue4aEeO1dX8,patch,0,0,False
adv_color_kWHFyFxwD__rDYMN3E0vP8jKd8vY00Ohue4aEeO1dX8,color,0,0,False
adv_combined_kWHFyFxwD__rDYMN3E0vP8jKd8vY00Ohue4aEeO1dX8,combined,0,0,False
adv_centroid_0Et4z42RmOn3-G7LuWR7VRaX0YeqrZh3sFsP-Cojg8w,centroid,1,1,False
adv_noise_0Et4z42RmOn3-G7LuWR7VRaX0YeqrZh3sFsP-Cojg8w,noise,1,1,False
adv_boundary_0Et4z42RmOn3-G7LuWR7VRaX0YeqrZh3sFsP-Cojg8w,boundary,1,0,True
adv_rotation_0Et4z42RmOn3-G7LuWR7VRaX0YeqrZh3sFsP-Cojg8w,rotation,1,0,True
adv_patch_0Et4z42RmOn3-G7LuWR7VRaX0YeqrZh3sFsP-Cojg8w,patch,1,1,False
adv_color_0Et4z42RmOn3-G7LuWR7VRaX0YeqrZh3sFsP-Cojg8w,color,1,1,False
adv_combined_0Et4z42RmOn3-G7LuWR7VRaX0YeqrZh3sFsP-Cojg8w,combined,1,0,True
adv_centroid_7v225xfGve1LaD_0bizkNxjFkD5jM3BeZzN-eXQp-1I,centroid,0,0,False
adv_noise_7v225xfGve1LaD_0bizkNxjFkD5jM3BeZzN-eXQp-1I,noise,0,0,False
adv_boundary_7v225xfGve1LaD_0bizkNxjFkD5jM3BeZzN-eXQp-1I,boundary,0,1,True
adv_rotation_7v225xfGve1LaD_0bizkNxjFkD5jM3BeZzN-eXQp-1I,rotation,0,0,False
adv_patch_7v225xfGve1LaD_0bizkNxjFkD5jM3BeZzN-eXQp-1I,patch,0,0,False
adv_color_7v225xfGve1LaD_0bizkNxjFkD5jM3BeZzN-eXQp-1I,color,0,0,False
adv_combined_7v225xfGve1LaD_0bizkNxjFkD5jM3BeZzN-eXQp-1I,combined,0,0,False
adv_centroid_lhe3RkZWVsGtGyb8LA-AD9GWuhS4mirpjDQ18VrSrNM,centroid,0,0,False
adv_noise_lhe3RkZWVsGtGyb8LA-AD9GWuhS4mirpjDQ18VrSrNM,noise,0,0,False
adv_boundary_lhe3RkZWVsGtGyb8LA-AD9GWuhS4mirpjDQ18VrSrNM,boundary,0,1,True
adv_rotation_lhe3RkZWVsGtGyb8LA-AD9GWuhS4mirpjDQ18VrSrNM,rotation,0,0,False
adv_patch_lhe3RkZWVsGtGyb8LA-AD9GWuhS4mirpjDQ18VrSrNM,patch,0,0,False
adv_color_lhe3RkZWVsGtGyb8LA-AD9GWuhS4mirpjDQ18VrSrNM,color,0,0,False
adv_combined_lhe3RkZWVsGtGyb8LA-AD9GWuhS4mirpjDQ18VrSrNM,combined,0,0,False
adv_centroid_3SNmysH5T3RmnNEsp3vlDouse9wjtAzPX2RAT_qPy4M,centroid,0,0,False
adv_noise_3SNmysH5T3RmnNEsp3vlDouse9wjtAzPX2RAT_qPy4M,noise,0,0,False
adv_boundary_3SNmysH5T3RmnNEsp3vlDouse9wjtAzPX2RAT_qPy4M,boundary,0,1,True
adv_rotation_3SNmysH5T3RmnNEsp3vlDouse9wjtAzPX2RAT_qPy4M,rotation,0,0,False
adv_patch_3SNmysH5T3RmnNEsp3vlDouse9wjtAzPX2RAT_qPy4M,patch,0,0,False
adv_color_3SNmysH5T3RmnNEsp3vlDouse9wjtAzPX2RAT_qPy4M,color,0,0,False
adv_combined_3SNmysH5T3RmnNEsp3vlDouse9wjtAzPX2RAT_qPy4M,combined,0,0,False
adv_centroid_09kEygyumyuvRYLiLB0F0VW4zQM7ReQEB3aZsrMve5Y,centroid,0,0,False
adv_noise_09kEygyumyuvRYLiLB0F0VW4zQM7ReQEB3aZsrMve5Y,noise,0,0,False
adv_boundary_09kEygyumyuvRYLiLB0F0VW4zQM7ReQEB3aZsrMve5Y,boundary,0,1,True
adv_rotation_09kEygyumyuvRYLiLB0F0VW4zQM7ReQEB3aZsrMve5Y,rotation,0,0,False
adv_patch_09kEygyumyuvRYLiLB0F0VW4zQM7ReQEB3aZsrMve5Y,patch,0,0,False
adv_color_09kEygyumyuvRYLiLB0F0VW4zQM7ReQEB3aZsrMve5Y,color,0,0,False
adv_combined_09kEygyumyuvRYLiLB0F0VW4zQM7ReQEB3aZsrMve5Y,combined,0,0,False
adv_centroid_1_19d6b6e926,centroid,0,0,False
adv_noise_1_19d6b6e926,noise,0,0,False
adv_boundary_1_19d6b6e926,boundary,0,1,True
adv_rotation_1_19d6b6e926,rotation,0,0,False
adv_patch_1_19d6b6e926,patch,0,0,False
adv_color_1_19d6b6e926,color,0,0,False
adv_combined_1_19d6b6e926,combined,0,0,False
adv_centroid_e2fgsuLtAGl9eCOBYH-4WP4cK4QRTcnhHoZod9b2AsM,centroid,0,0,False
adv_noise_e2fgsuLtAGl9eCOBYH-4WP4cK4QRTcnhHoZod9b2AsM,noise,0,0,False
adv_boundary_e2fgsuLtAGl9eCOBYH-4WP4cK4QRTcnhHoZod9b2AsM,boundary,0,1,True
adv_rotation_e2fgsuLtAGl9eCOBYH-4WP4cK4QRTcnhHoZod9b2AsM,rotation,0,0,False
adv_patch_e2fgsuLtAGl9eCOBYH-4WP4cK4QRTcnhHoZod9b2AsM,patch,0,0,False
adv_color_e2fgsuLtAGl9eCOBYH-4WP4cK4QRTcnhHoZod9b2AsM,color,0,0,False
adv_combined_e2fgsuLtAGl9eCOBYH-4WP4cK4QRTcnhHoZod9b2AsM,combined,0,0,False
adv_centroid_fhtKhBEt03efNpxyKyQP7i1fPenA7pXBUPFzeedZDPQ,centroid,1,1,False
adv_noise_fhtKhBEt03efNpxyKyQP7i1fPenA7pXBUPFzeedZDPQ,noise,1,1,False
adv_boundary_fhtKhBEt03efNpxyKyQP7i1fPenA7pXBUPFzeedZDPQ,boundary,1,0,True
adv_rotation_fhtKhBEt03efNpxyKyQP7i1fPenA7pXBUPFzeedZDPQ,rotation,1,1,False
adv_patch_fhtKhBEt03efNpxyKyQP7i1fPenA7pXBUPFzeedZDPQ,patch,1,1,False
adv_color_fhtKhBEt03efNpxyKyQP7i1fPenA7pXBUPFzeedZDPQ,color,1,1,False
adv_combined_fhtKhBEt03efNpxyKyQP7i1fPenA7pXBUPFzeedZDPQ,combined,1,1,False
adv_centroid_0qT9tlDGBYiHENNTZfYh4r8FT_EEbAAi7tYJE0jPdY8,centroid,1,1,False
adv_noise_0qT9tlDGBYiHENNTZfYh4r8FT_EEbAAi7tYJE0jPdY8,noise,1,1,False
adv_boundary_0qT9tlDGBYiHENNTZfYh4r8FT_EEbAAi7tYJE0jPdY8,boundary,1,0,True
adv_rotation_0qT9tlDGBYiHENNTZfYh4r8FT_EEbAAi7tYJE0jPdY8,rotation,1,1,False
adv_patch_0qT9tlDGBYiHENNTZfYh4r8FT_EEbAAi7tYJE0jPdY8,patch,1,1,False
adv_color_0qT9tlDGBYiHENNTZfYh4r8FT_EEbAAi7tYJE0jPdY8,color,1,1,False
adv_combined_0qT9tlDGBYiHENNTZfYh4r8FT_EEbAAi7tYJE0jPdY8,combined,1,1,False
adv_centroid_jl1ucresjrvdnhAgwWX6ZELtW-rRgfJP3tJUysAoQhY,centroid,1,1,False
adv_noise_jl1ucresjrvdnhAgwWX6ZELtW-rRgfJP3tJUysAoQhY,noise,1,1,False
adv_boundary_jl1ucresjrvdnhAgwWX6ZELtW-rRgfJP3tJUysAoQhY,boundary,1,0,True
adv_rotation_jl1ucresjrvdnhAgwWX6ZELtW-rRgfJP3tJUysAoQhY,rotation,1,1,False
adv_patch_jl1ucresjrvdnhAgwWX6ZELtW-rRgfJP3tJUysAoQhY,patch,1,1,False
adv_color_jl1ucresjrvdnhAgwWX6ZELtW-rRgfJP3tJUysAoQhY,color,1,1,False
adv_combined_jl1ucresjrvdnhAgwWX6ZELtW-rRgfJP3tJUysAoQhY,combined,1,1,False
adv_centroid_CwtGPKBvAbZTBAJwPMA4HssrUW-4KsIOoumxySyf_t0,centroid,1,1,False
adv_noise_CwtGPKBvAbZTBAJwPMA4HssrUW-4KsIOoumxySyf_t0,noise,1,1,False
adv_boundary_CwtGPKBvAbZTBAJwPMA4HssrUW-4KsIOoumxySyf_t0,boundary,1,0,True
adv_rotation_CwtGPKBvAbZTBAJwPMA4HssrUW-4KsIOoumxySyf_t0,rotation,1,1,False
adv_patch_CwtGPKBvAbZTBAJwPMA4HssrUW-4KsIOoumxySyf_t0,patch,1,1,False
adv_color_CwtGPKBvAbZTBAJwPMA4HssrUW-4KsIOoumxySyf_t0,color,1,1,False
adv_combined_CwtGPKBvAbZTBAJwPMA4HssrUW-4KsIOoumxySyf_t0,combined,1,1,False
adv_centroid_cEJ9VwM3dqwF7FLCu4orn6r0oL-Yh1CMIf-abgmFP8E,centroid,1,1,False
adv_noise_cEJ9VwM3dqwF7FLCu4orn6r0oL-Yh1CMIf-abgmFP8E,noise,1,1,False
adv_boundary_cEJ9VwM3dqwF7FLCu4orn6r0oL-Yh1CMIf-abgmFP8E,boundary,1,0,True
adv_rotation_cEJ9VwM3dqwF7FLCu4orn6r0oL-Yh1CMIf-abgmFP8E,rotation,1,1,False
adv_patch_cEJ9VwM3dqwF7FLCu4orn6r0oL-Yh1CMIf-abgmFP8E,patch,1,1,False
adv_color_cEJ9VwM3dqwF7FLCu4orn6r0oL-Yh1CMIf-abgmFP8E,color,1,1,False
adv_combined_cEJ9VwM3dqwF7FLCu4orn6r0oL-Yh1CMIf-abgmFP8E,combined,1,1,False
adv_centroid_Fo_Vs8c_KWIAYFBZ_3_c53a96b75c 2,centroid,1,1,False
adv_noise_Fo_Vs8c_KWIAYFBZ_3_c53a96b75c 2,noise,1,1,False
adv_boundary_Fo_Vs8c_KWIAYFBZ_3_c53a96b75c 2,boundary,1,0,True
adv_rotation_Fo_Vs8c_KWIAYFBZ_3_c53a96b75c 2,rotation,1,0,True
adv_patch_Fo_Vs8c_KWIAYFBZ_3_c53a96b75c 2,patch,1,1,False
adv_color_Fo_Vs8c_KWIAYFBZ_3_c53a96b75c 2,color,1,1,False
adv_combined_Fo_Vs8c_KWIAYFBZ_3_c53a96b75c 2,combined,1,1,False
adv_centroid_H-jJ2M1FmsDh3pnpZD_0E5JhzQ3r_DG7401jNowZEoQ,centroid,1,1,False
adv_noise_H-jJ2M1FmsDh3pnpZD_0E5JhzQ3r_DG7401jNowZEoQ,noise,1,1,False
adv_boundary_H-jJ2M1FmsDh3pnpZD_0E5JhzQ3r_DG7401jNowZEoQ,boundary,1,0,True
adv_rotation_H-jJ2M1FmsDh3pnpZD_0E5JhzQ3r_DG7401jNowZEoQ,rotation,1,1,False
adv_patch_H-jJ2M1FmsDh3pnpZD_0E5JhzQ3r_DG7401jNowZEoQ,patch,1,1,False
adv_color_H-jJ2M1FmsDh3pnpZD_0E5JhzQ3r_DG7401jNowZEoQ,color,1,1,False
adv_combined_H-jJ2M1FmsDh3pnpZD_0E5JhzQ3r_DG7401jNowZEoQ,combined,1,1,False
adv_centroid_lion_dfd221e1e2 2,centroid,1,1,False
adv_noise_lion_dfd221e1e2 2,noise,1,1,False
adv_boundary_lion_dfd221e1e2 2,boundary,1,0,True
adv_rotation_lion_dfd221e1e2 2,rotation,1,1,False
adv_patch_lion_dfd221e1e2 2,patch,1,1,False
adv_color_lion_dfd221e1e2 2,color,1,1,False
adv_combined_lion_dfd221e1e2 2,combined,1,1,False
adv_centroid_LJ8xSH34t17VE2OTbrjXbaSEEZ59joZK9lrj7R8ds5M,centroid,1,1,False
adv_noise_LJ8xSH34t17VE2OTbrjXbaSEEZ59joZK9lrj7R8ds5M,noise,1,1,False
adv_boundary_LJ8xSH34t17VE2OTbrjXbaSEEZ59joZK9lrj7R8ds5M,boundary,1,0,True
adv_rotation_LJ8xSH34t17VE2OTbrjXbaSEEZ59joZK9lrj7R8ds5M,rotation,1,1,False
adv_patch_LJ8xSH34t17VE2OTbrjXbaSEEZ59joZK9lrj7R8ds5M,patch,1,1,False
adv_color_LJ8xSH34t17VE2OTbrjXbaSEEZ59joZK9lrj7R8ds5M,color,1,1,False
adv_combined_LJ8xSH34t17VE2OTbrjXbaSEEZ59joZK9lrj7R8ds5M,combined,1,1,False
adv_centroid_northface_71936310db,centroid,1,1,False
adv_noise_northface_71936310db,noise,1,1,False
adv_boundary_northface_71936310db,boundary,1,0,True
adv_rotation_northface_71936310db,rotation,1,1,False
adv_patch_northface_71936310db,patch,1,1,False
adv_color_northface_71936310db,color,1,1,False
adv_combined_northface_71936310db,combined,1,1,False
adv_centroid_5_5e8e7197b9,centroid,1,1,False
adv_noise_5_5e8e7197b9,noise,1,1,False
adv_boundary_5_5e8e7197b9,boundary,1,0,True
adv_rotation_5_5e8e7197b9,rotation,1,1,False
adv_patch_5_5e8e7197b9,patch,1,1,False
adv_color_5_5e8e7197b9,color,1,1,False
adv_combined_5_5e8e7197b9,combined,1,1,False
adv_centroid_J8eJ21bsdmUC2UqczWZD0TbzG2c6HGN2ft17A8aZclo,centroid,0,0,False
adv_noise_J8eJ21bsdmUC2UqczWZD0TbzG2c6HGN2ft17A8aZclo,noise,0,0,False
adv_boundary_J8eJ21bsdmUC2UqczWZD0TbzG2c6HGN2ft17A8aZclo,boundary,0,1,True
adv_rotation_J8eJ21bsdmUC2UqczWZD0TbzG2c6HGN2ft17A8aZclo,rotation,0,0,False
adv_patch_J8eJ21bsdmUC2UqczWZD0TbzG2c6HGN2ft17A8aZclo,patch,0,0,False
adv_color_J8eJ21bsdmUC2UqczWZD0TbzG2c6HGN2ft17A8aZclo,color,0,0,False
adv_combined_J8eJ21bsdmUC2UqczWZD0TbzG2c6HGN2ft17A8aZclo,combined,0,0,False
adv_centroid_N2J-rcmMS35Q9qQHlrykw-GThpH7AYpXLRhUoBdTTlM,centroid,1,1,False
adv_noise_N2J-rcmMS35Q9qQHlrykw-GThpH7AYpXLRhUoBdTTlM,noise,1,1,False
adv_boundary_N2J-rcmMS35Q9qQHlrykw-GThpH7AYpXLRhUoBdTTlM,boundary,1,0,True
adv_rotation_N2J-rcmMS35Q9qQHlrykw-GThpH7AYpXLRhUoBdTTlM,rotation,1,1,False
adv_patch_N2J-rcmMS35Q9qQHlrykw-GThpH7AYpXLRhUoBdTTlM,patch,1,1,False
adv_color_N2J-rcmMS35Q9qQHlrykw-GThpH7AYpXLRhUoBdTTlM,color,1,1,False
adv_combined_N2J-rcmMS35Q9qQHlrykw-GThpH7AYpXLRhUoBdTTlM,combined,1,1,False
adv_centroid_2ov-z6fMy1GRI8Jt8igN_WmOXNbvrCKqKcME5FeHQx8,centroid,1,1,False
adv_noise_2ov-z6fMy1GRI8Jt8igN_WmOXNbvrCKqKcME5FeHQx8,noise,1,1,False
adv_boundary_2ov-z6fMy1GRI8Jt8igN_WmOXNbvrCKqKcME5FeHQx8,boundary,1,0,True
